id.orig_p,id.resp_p,duration,orig_bytes,resp_bytes,missed_bytes,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,label,icmp,tcp,udp,dhcp,dns,http,irc,ssl,OTH,RSTO,RSTR,S0,S1,S3,SF,SHR
123,123,0.05071,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
123,123,0.002255,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
51296,6667,3.08301,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5353,5353,4.709873,750,0,0,4,862,0.0,0.0,benign,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
17470,53,0.013375,36,68,0,1,64,1.0,96.0,benign,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
49942,6667,3.12297,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
57115,80,0.094196,1846,1539,1539,7,2138,5.0,204.0,benign,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
56896,6667,3.119738,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52896,6667,0.859992,75,243,0,7,447,6.0,563.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
123,123,0.182633,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20003,53,0.051921,46,62,0,1,74,1.0,90.0,benign,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
37653,443,78840.329305,25624,22995,0,3291,157263,2667.0,129675.0,benign,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
51274,6667,1.089629,75,243,0,7,447,6.0,563.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
55104,6667,32.519982,62,269,0,7,434,6.0,589.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
56170,6667,33.75039,62,269,0,8,506,6.0,589.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
53888,6667,33.121633,62,269,0,7,434,6.0,589.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
55282,6667,3.113747,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
53964,6667,3.09149,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
59145,443,63.445547,3669,4865,0,18,4433,17.0,6001.0,benign,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
50040,6667,2.10605,75,243,0,8,507,6.0,563.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
52031,53,5.001644,78,0,0,2,134,0.0,0.0,benign,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
57010,6667,32.030019,62,269,0,7,434,6.0,589.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
50662,6667,2.084063,75,243,0,8,507,6.0,563.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
51342,6667,1.084632,75,243,0,7,447,6.0,563.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
50282,6667,4.215846,75,243,0,10,631,7.0,615.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
56700,6667,3.137206,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55884,6667,3.133216,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
54024,6667,35.532508,62,269,0,9,554,6.0,589.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
51570,6667,3.084722,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
123,123,0.001994,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
123,123,0.005995,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
40667,80,0.234996,0,0,0,4,216,2.0,112.0,benign,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53959,53,5.00338,78,0,0,2,134,0.0,0.0,benign,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
54086,6667,3.112965,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
56048,6667,3.117489,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17528,53,0.012544,40,56,0,1,68,1.0,84.0,benign,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
49596,6667,1.095126,74,242,0,7,446,6.0,562.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
51116,6667,3.115725,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52482,6667,3.097247,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55044,6667,3.107977,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
51510,6667,3.119489,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52554,6667,4.081184,75,243,0,9,567,6.0,563.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
54700,6667,3.104503,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52992,6667,3.134464,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1900,1900,322.370929,13188,0,0,42,14364,0.0,0.0,benign,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
68,67,59.007533,3000,0,0,10,3280,0.0,0.0,benign,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
8,0,0.014977,560,560,0,10,840,10.0,840.0,benign,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
41551,80,1.5e-05,0,0,0,0,0,2.0,80.0,benign,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
68,67,59.349602,3000,0,0,10,3280,0.0,0.0,benign,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
4799,53,0.004309,40,56,0,1,68,1.0,84.0,benign,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
52496,6667,3.12148,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50354,6667,1.082394,75,243,0,7,447,6.0,563.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
123,123,0.025727,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
63776,53,0.07036,36,52,0,1,64,1.0,80.0,benign,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
54190,6667,36.272081,62,269,0,10,618,7.0,641.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
48789,123,0.012144,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
40684,80,0.234004,0,0,0,4,216,2.0,112.0,benign,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42234,53,5.004382,78,0,0,2,134,0.0,0.0,benign,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
40685,80,0.239427,0,0,0,4,216,2.0,112.0,benign,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
51144,6667,3.095237,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
47764,53,0.013025,46,62,0,1,74,1.0,90.0,benign,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
56687,443,0.011498,0,0,0,4,172,3.0,132.0,benign,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
50994,6667,3.120681,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
51826,6667,3.142707,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
56798,6667,3.123482,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50666,6667,3.080731,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
56752,6667,3.117219,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
54002,6667,36.290816,62,269,0,11,720,6.0,589.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
55148,53,0.009366,40,56,0,1,68,1.0,84.0,benign,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
50550,6667,3.134221,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,63798,3.852759,0,0,0,4088,163520,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
53110,6667,2.086563,75,243,0,8,507,6.0,563.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
52998,6667,1.0824,75,243,0,7,447,6.0,563.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
50076,6667,4.197363,75,243,0,9,567,7.0,615.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
50806,6667,3.118218,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
49398,6667,1.08714,75,243,0,7,447,6.0,563.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
54234,6667,3.092244,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
53228,6667,2.037077,75,243,0,9,571,6.0,563.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
55928,6667,32.05225,62,269,0,7,434,6.0,589.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
53668,6667,3.14897,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5353,5353,7.004427,804,0,0,4,916,0.0,0.0,benign,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
54598,6667,3.126211,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
49760,6667,3.107208,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
51072,6667,3.128447,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
53796,6667,3.108731,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
57074,6667,3.14471,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
56876,6667,3.144938,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
143,0,1.945701,40,0,0,2,152,0.0,0.0,benign,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
49696,6667,1.062148,75,243,0,8,511,6.0,563.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
49046,6667,4.562408,75,243,0,9,567,7.0,615.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
56380,6667,33.165579,62,269,0,7,434,6.0,589.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
56556,6667,3.083748,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
53167,53,0.130919,34,311,0,1,62,1.0,339.0,benign,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
123,123,0.001747,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
52730,6667,3.139716,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
51258,6667,3.100971,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
56986,6667,3.100753,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55090,6667,3.15895,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
56760,6667,3.141935,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5353,5353,7.00092,804,0,0,4,916,0.0,0.0,benign,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
40121,123,0.109428,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
50142,6667,2.083811,75,243,0,8,507,6.0,563.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
56648,6667,3.158935,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
49682,6667,3.083722,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52834,6667,4.213351,75,243,0,9,567,7.0,615.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
56008,6667,31.839834,62,269,0,7,434,6.0,589.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
38531,80,0.029309,0,0,0,4,216,2.0,112.0,benign,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34847,123,0.270346,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
55926,6667,3.099257,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
123,123,0.001496,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
51288,6667,3.15095,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
54074,6667,3.137712,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52254,6667,2.079064,75,243,0,8,507,6.0,563.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
49056,53,5.004148,78,0,0,2,134,0.0,0.0,benign,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
51232,53,0.000747,39,103,0,1,67,1.0,131.0,benign,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
54492,6667,3.15796,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
38690,123,0.016733,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
51516,6667,3.112718,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
51812,6667,3.133716,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
143,0,135.487944,400,0,0,16,1296,0.0,0.0,benign,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
55724,6667,3.088254,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
53994,6667,32.059717,62,269,0,7,434,6.0,589.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
52138,6667,4.086169,75,243,0,9,567,6.0,563.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
41400,80,0.239698,135,238,0,4,315,4.0,406.0,benign,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
49784,6667,4.079179,75,243,0,10,619,6.0,563.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
50424,6667,4.220593,75,243,0,9,567,7.0,615.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
52680,6667,2.125047,75,243,0,8,507,6.0,563.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
123,123,0.001734,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
41551,80,1.4e-05,0,0,0,0,0,2.0,80.0,benign,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55034,6667,34.106089,62,269,0,8,494,6.0,589.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
53560,53,0.000751,39,39,0,1,67,1.0,67.0,benign,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
42388,443,28.592532,3733,4865,0,18,4497,17.0,6001.0,benign,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
49814,6667,3.093985,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50788,6667,3.088236,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
53574,6667,32.086197,62,269,0,7,434,6.0,589.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
54182,6667,3.108229,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8,0,0.054643,560,560,0,10,840,10.0,840.0,benign,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
55878,6667,33.361262,62,269,0,8,498,8.0,758.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
52108,6667,3.131962,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
51326,6667,3.142463,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4097,123,0.030243,96,96,0,2,152,2.0,152.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
54448,6667,3.104217,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55354,6667,3.106493,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
133,134,134.999865,0,0,0,4,192,0.0,0.0,benign,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
52188,6667,3.087992,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
54617,443,8.800505,10217,4865,0,23,11181,20.0,6121.0,benign,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
55080,6667,3.144715,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
54324,6667,3.111461,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50110,6667,3.093254,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
123,123,0.114193,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
51314,6667,4.17087,75,243,0,10,631,7.0,615.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
50830,6667,3.148202,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
51996,6667,0.999929,74,242,0,8,498,6.0,562.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
123,123,0.103453,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
49700,6667,2.094556,75,243,0,8,507,6.0,563.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
55612,6667,3.159685,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
49532,6667,1.077132,74,242,0,7,446,6.0,562.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
40631,80,0.237601,0,0,0,4,216,2.0,112.0,benign,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52684,6667,0.95995,75,243,0,7,447,6.0,563.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
135,136,135.263999,96,0,0,4,288,0.0,0.0,benign,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
54900,6667,3.090503,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
123,123,0.002745,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
52672,6667,1.086633,75,243,0,7,447,6.0,563.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
49652,6667,1.096139,74,242,0,7,446,6.0,562.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
51070,6667,3.130218,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
68,67,59.045048,3000,0,0,10,3280,0.0,0.0,benign,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
52368,6667,2.127788,75,243,0,8,507,7.0,615.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
39730,53,0.014539,43,111,0,1,71,1.0,139.0,benign,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
50356,6667,3.157214,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
68,67,58.820569,3000,0,0,10,3280,0.0,0.0,benign,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
5353,5353,20.411316,525,0,0,7,861,0.0,0.0,benign,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
49540,6667,2.094805,75,243,0,8,507,6.0,563.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
8,0,0.011492,560,560,0,10,840,10.0,840.0,benign,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
53016,6667,4.099164,75,243,0,9,567,6.0,563.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
123,123,0.033726,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
123,123,0.001495,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
42834,123,0.109427,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
56456,6667,3.099505,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52358,6667,1.100379,75,243,0,7,447,6.0,563.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
56680,6667,3.143933,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5353,5353,20.411314,525,0,0,7,721,0.0,0.0,benign,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
53286,6667,3.100711,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33678,123,0.01699,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
51246,6667,3.149954,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
54932,6667,32.864503,62,269,0,8,486,6.0,589.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
54034,6667,3.095747,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
123,123,0.027735,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
55316,6667,33.340501,62,269,0,7,434,6.0,589.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
8,0,0.015446,560,560,0,10,840,10.0,840.0,benign,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
133,134,134.983429,0,0,0,4,192,0.0,0.0,benign,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
53204,6667,1.089375,75,243,0,7,447,6.0,563.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
123,123,0.004496,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5353,5353,7.009963,804,0,0,4,916,0.0,0.0,benign,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1112,53,0.012246,33,49,0,1,61,1.0,77.0,benign,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
53534,6667,33.399934,62,269,0,7,434,6.0,589.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
53662,443,0.011492,0,0,0,4,172,2.0,92.0,benign,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52606,6667,3.151466,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
51188,6667,3.155716,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
49344,6667,3.151455,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41246,80,1.160585,151,112443,5792,78,4395,78.0,110715.0,benign,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
50846,6667,1.086393,75,243,0,7,447,6.0,563.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
123,123,0.022975,48,48,0,1,76,1.0,76.0,benign,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
51434,6667,3.093248,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
51016,6667,3.124479,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52382,6667,3.104483,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
51774,6667,1.08938,75,243,0,7,447,6.0,563.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
58012,80,0.245494,135,238,0,4,315,4.0,406.0,benign,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
52740,6667,1.084638,75,243,0,8,499,6.0,563.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
50054,6667,4.210857,73,241,0,10,629,7.0,613.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
32812,80,0.288113,157,371,0,4,337,4.0,539.0,benign,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
49010,6667,3.118725,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55122,6667,33.038682,62,269,0,7,434,6.0,589.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
53668,443,0.011744,0,0,0,4,172,2.0,92.0,benign,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
51964,6667,4.210346,75,243,0,10,631,7.0,615.0,malicious,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
50084,6667,3.154692,0,0,0,3,180,0.0,0.0,malicious,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
